Hora_Recebimento,Tempo_ms,Pacote_ID,Alt_BMP,Alt_GPS,Alt_Max
10:33:36.990,13700,685,64.13426876068115,63.62605663384812,349.99948177481934
10:33:37.206,13800,690,60.89390277862549,59.86158558191431,349.99948177481934
10:33:37.420,13900,695,57.67315626144409,59.229681296481104,349.99948177481934
10:33:37.630,14000,700,54.520190954208374,56.11850073320004,349.99948177481934
10:33:37.838,14100,705,51.40401482582092,49.948030046143586,349.99948177481934
10:33:38.053,14200,710,48.188514709472656,47.252471116808216,349.99948177481934
10:33:38.266,14300,715,44.983718395233154,43.56158437724801,349.99948177481934
10:33:38.477,14400,720,41.82796001434326,43.67693116777573,349.99948177481934
10:33:38.696,14500,725,38.541245460510254,37.36519906646594,349.99948177481934
10:33:38.914,14600,730,35.27329206466675,37.12111614773935,349.99948177481934
10:33:39.129,14700,735,32.035919427871704,32.20352308885318,349.99948177481934
10:33:39.341,14800,740,28.868688344955444,30.075281960892692,349.99948177481934
10:33:39.555,14900,745,25.65075993537903,27.154578717168512,349.99948177481934
10:33:39.769,15000,750,22.43847131729126,20.872968796878048,349.99948177481934
10:33:39.980,15100,755,19.275070428848267,19.04617696568734,349.99948177481934
10:33:40.194,15200,760,16.074512004852295,16.573124403363316,349.99948177481934
10:33:40.404,15300,765,12.916926145553589,11.665698113352128,349.99948177481934
10:33:40.620,15400,770,9.684427976608276,8.422935263704318,349.99948177481934
10:33:40.833,15500,775,6.481584310531616,7.593567396027759,349.99948177481934
10:33:41.049,15600,780,3.248295783996582,3.8203654615510274,349.99948177481934
10:33:41.259,15700,785,0.09647846221923828,0.20569263213532007,349.99948177481934
10:33:41.467,15800,790,0.0,1.2582185516584365,349.99948177481934
10:33:41.681,15900,795,0.0,0.9148009375073562,349.99948177481934
10:33:41.898,16000,800,0.0,-1.1510453842632877,349.99948177481934
10:33:42.111,16100,805,0.0,0.8508049528437902,349.99948177481934
10:33:42.321,16200,810,0.0,0.32904073009051515,349.99948177481934
10:33:42.532,16300,815,0.0,1.9322677770215773,349.99948177481934
10:33:42.750,16400,820,0.0,1.662531975927548,349.99948177481934
10:33:42.968,16500,825,0.0,-1.0162644106393803,349.99948177481934
10:33:43.175,16600,830,0.0,-1.472360848923739,349.99948177481934
10:33:43.388,16700,835,0.0,-1.1496188745353688,349.99948177481934
10:33:43.599,16800,840,0.0,0.4552660837407845,349.99948177481934
10:33:43.812,16900,845,0.0,-0.9960964750964614,349.99948177481934
10:33:44.022,17000,850,0.0,0.2894241127992889,349.99948177481934
10:33:44.235,17100,855,0.0,-0.7548371606410482,349.99948177481934
10:33:44.451,17200,860,0.0,-1.6370785954483047,349.99948177481934
10:33:44.663,17300,865,0.0,-1.1230582878506201,349.99948177481934
10:33:44.878,17400,870,0.0,1.0323780207970668,349.99948177481934
10:33:45.093,17500,875,0.0,-0.7759129594657965,349.99948177481934
10:33:45.300,17600,880,0.0,-1.3602466601624172,349.99948177481934
10:33:45.512,17700,885,0.0,1.2791323322062214,349.99948177481934
10:33:45.720,17800,890,0.0,-1.8441499467388955,349.99948177481934
10:33:45.935,17900,895,0.0,-1.2093592254662426,349.99948177481934
10:33:46.150,18000,900,0.0,-0.8239812884022397,349.99948177481934
10:33:46.358,18100,905,0.0,0.30932321065856394,349.99948177481934
10:33:46.570,18200,910,0.0,-1.070182443840435,349.99948177481934
10:33:46.786,18300,915,0.0,-1.3501725625884444,349.99948177481934
10:33:46.999,18400,920,0.0,0.01804520382424446,349.99948177481934
10:33:47.209,18500,925,0.0,1.4961948355238484,349.99948177481934
10:33:47.421,18600,930,0.0,-0.11945721421620181,349.99948177481934
10:33:47.635,18700,935,0.0,1.7514979388919159,349.99948177481934
10:33:47.846,18800,940,0.0,0.40834232584363583,349.99948177481934
10:33:48.062,18900,945,0.0,1.3660697615681463,349.99948177481934
10:33:48.280,19000,950,0.0,-1.1344764618178114,349.99948177481934
10:33:48.488,19100,955,0.0,0.2895340121330805,349.99948177481934
10:33:48.700,19200,960,0.0,0.5767149244345169,349.99948177481934
10:33:48.911,19300,965,0.0,-1.5098839464629847,349.99948177481934
10:33:49.119,19400,970,0.0,0.6546398912908318,349.99948177481934
10:33:49.332,19500,975,0.0,-1.971283546386061,349.99948177481934
10:33:49.548,19600,980,0.0,-0.3943634774715261,349.99948177481934
10:33:49.761,19700,985,0.0,-1.5693321793090904,349.99948177481934
10:33:49.968,19800,990,0.0,-1.9098079568430872,349.99948177481934
10:33:50.189,19900,995,0.0,-1.5768275022629767,349.99948177481934
10:33:50.397,20000,1000,0.0,-1.7456175119480921,349.99948177481934
10:33:50.607,20100,1005,0.0,-0.5481373188444212,349.99948177481934
10:33:50.820,20200,1010,0.0,1.5083407156479147,349.99948177481934
10:33:51.032,20300,1015,0.0,0.709273424297987,349.99948177481934
10:33:51.239,20400,1020,0.0,1.451828977993793,349.99948177481934
10:33:51.451,20500,1025,0.0,-1.1774336970511188,349.99948177481934
10:33:51.660,20600,1030,0.0,-1.6882861179300304,349.99948177481934
10:33:51.871,20700,1035,0.0,1.3252944091275647,349.99948177481934
10:33:52.085,20800,1040,0.0,-0.45253051048283144,349.99948177481934
10:33:52.306,20900,1045,0.0,0.3160667861555253,349.99948177481934
10:33:52.519,21000,1050,0.0,0.9878604074708797,349.99948177481934
10:33:52.726,21100,1055,0.0,-1.7649051740910822,349.99948177481934
10:33:52.935,21200,1060,0.0,0.7793134816038982,349.99948177481934
10:33:53.148,21300,1065,0.0,-0.4958238801681669,349.99948177481934
10:33:53.361,21400,1070,0.0,-1.5013386396807347,349.99948177481934
10:33:53.579,21500,1075,0.0,1.9421757586234172,349.99948177481934
10:33:53.786,21600,1080,0.0,-1.1395339801454774,349.99948177481934
10:33:54.000,21700,1085,0.0,-0.3405591453897663,349.99948177481934
10:33:54.212,21800,1090,0.0,-0.6118726138961681,349.99948177481934
10:33:54.428,21900,1095,0.0,0.504021098126946,349.99948177481934
10:33:54.636,22000,1100,0.0,-1.497828867385432,349.99948177481934
10:33:54.847,22100,1105,0.0,0.8221952441629274,349.99948177481934
10:33:55.063,22200,1110,0.0,1.715905598050373,349.99948177481934
10:33:55.274,22300,1115,0.0,0.47039879897995895,349.99948177481934
10:33:55.481,22400,1120,0.0,-1.9198109569521913,349.99948177481934
10:33:55.694,22500,1125,0.0,-1.3619043618113396,349.99948177481934
10:33:55.908,22600,1130,0.0,0.014730949442984809,349.99948177481934
10:33:56.119,22700,1135,0.0,-0.139940124233632,349.99948177481934
10:33:56.327,22800,1140,0.0,1.685771914684553,349.99948177481934
10:33:56.541,22900,1145,0.0,-0.7461540402955844,349.99948177481934
10:33:56.758,23000,1150,0.0,0.19055921200742043,349.99948177481934
10:33:56.975,23100,1155,0.0,-0.3444486796542634,349.99948177481934
10:33:57.191,23200,1160,0.0,0.18134506435537734,349.99948177481934
10:33:57.402,23300,1165,0.0,0.9054529625677152,349.99948177481934
10:33:57.613,23400,1170,0.0,-1.6749471699501983,349.99948177481934
10:33:57.825,23500,1175,0.0,-1.0679093182796566,349.99948177481934
10:33:58.044,23600,1180,0.0,-1.76271683680896,349.99948177481934
10:33:58.255,23700,1185,0.0,1.514237586018357,349.99948177481934
10:33:58.463,23800,1190,0.0,0.8050889903677949,349.99948177481934
10:33:58.679,23900,1195,0.0,-1.9170333802595887,349.99948177481934
10:33:58.897,24000,1200,0.0,-0.07022749768598135,349.99948177481934
10:33:59.113,24100,1205,0.0,1.3282361919341072,349.99948177481934
10:33:59.334,24200,1210,0.0,-0.9644694113758114,349.99948177481934
10:33:59.542,24300,1215,0.0,1.693530464004081,349.99948177481934
10:33:59.766,24400,1220,0.0,0.58881934815272,349.99948177481934
10:33:59.985,24500,1225,0.0,0.4367630740404276,349.99948177481934
10:34:00.205,24600,1230,0.0,1.4876507034780886,349.99948177481934
10:34:00.414,24700,1235,0.0,-1.8880517791230025,349.99948177481934
10:34:00.628,24800,1240,0.0,1.9842933680974721,349.99948177481934
10:34:00.844,24900,1245,0.0,-1.929027163395301,349.99948177481934
10:34:01.058,25000,1250,0.0,1.9662603234409333,349.99948177481934
10:34:01.269,25100,1255,0.0,1.3307466499906724,349.99948177481934
10:34:01.484,25200,1260,0.0,-1.979639455823679,349.99948177481934
10:34:01.699,25300,1265,0.0,0.8184725651833684,349.99948177481934
10:34:01.914,25400,1270,0.0,-1.8858284094036293,349.99948177481934
10:34:02.128,25500,1275,0.0,0.7650199254928367,349.99948177481934
10:34:02.342,25600,1280,0.0,1.5315756475235878,349.99948177481934
10:34:02.561,25700,1285,0.0,-1.126960709945069,349.99948177481934
10:34:02.776,25800,1290,0.0,-1.0801286237326555,349.99948177481934
10:34:02.991,25900,1295,0.0,1.3532397097907922,349.99948177481934
10:34:03.206,26000,1300,0.0,1.7108251942751522,349.99948177481934
10:34:03.424,26100,1305,0.0,-0.2733117388331059,349.99948177481934
10:34:03.637,26200,1310,0.0,-0.5219026894546359,349.99948177481934
10:34:03.851,26300,1315,0.0,-0.4401713341939857,349.99948177481934
10:34:04.069,26400,1320,0.0,-0.4392609248036461,349.99948177481934
10:34:04.279,26500,1325,0.0,-0.3696265777305343,349.99948177481934
10:34:04.494,26600,1330,0.0,0.8978893325442834,349.99948177481934
10:34:04.708,26700,1335,0.0,-1.0965833704773802,349.99948177481934
10:34:04.924,26800,1340,0.0,1.424494355081129,349.99948177481934
10:34:05.142,26900,1345,0.0,1.3783428009954477,349.99948177481934
10:34:05.361,27000,1350,0.0,-1.3765032477112356,349.99948177481934
10:34:05.575,27100,1355,0.0,-1.5443358794757827,349.99948177481934
10:34:05.785,27200,1360,0.0,1.1020647740936287,349.99948177481934
10:34:06.001,27300,1365,0.0,-1.7225764866897784,349.99948177481934
10:34:06.208,27400,1370,0.0,-0.17172824367520656,349.99948177481934
10:34:06.418,27500,1375,0.0,1.001246507053938,349.99948177481934
10:34:06.636,27600,1380,0.0,-1.6163519931968287,349.99948177481934
10:34:06.851,27700,1385,0.0,-0.9044735672234503,349.99948177481934
10:34:07.059,27800,1390,0.0,-1.14973547807462,349.99948177481934
10:34:07.272,27900,1395,0.0,-1.9528418859986205,349.99948177481934
10:34:07.484,28000,1400,0.0,-0.9090314871669096,349.99948177481934
10:34:07.700,28100,1405,0.0,-0.4591002341195205,349.99948177481934
10:34:07.908,28200,1410,0.0,-1.4331061208231595,349.99948177481934
10:34:08.122,28300,1415,0.0,-1.9514614604590488,349.99948177481934
10:34:08.341,28400,1420,0.0,-1.7565220406841053,349.99948177481934
10:34:08.552,28500,1425,0.0,-1.7225429944850599,349.99948177481934
10:34:08.760,28600,1430,0.0,-1.2164159697884687,349.99948177481934
10:34:08.977,28700,1435,0.0,0.6558636833869076,349.99948177481934
10:34:09.188,28800,1440,0.0,0.19463257771603315,349.99948177481934
10:34:09.397,28900,1445,0.0,1.5142939512090474,349.99948177481934
10:34:09.604,29000,1450,0.0,0.43803003765186066,349.99948177481934
10:34:09.820,29100,1455,0.0,-1.5141549496644386,349.99948177481934
10:34:10.033,29200,1460,0.0,1.6230307783605311,349.99948177481934
10:34:10.243,29300,1465,0.0,-1.5097245844451415,349.99948177481934
10:34:10.450,29400,1470,0.0,-1.1746073593813593,349.99948177481934
10:34:10.662,29500,1475,0.0,0.34228606907064396,349.99948177481934
10:34:10.875,29600,1480,0.0,0.7117984302252256,349.99948177481934
10:34:11.085,29700,1485,0.0,0.3586899596877213,349.99948177481934
10:34:11.300,29800,1490,0.0,-0.4982233380144545,349.99948177481934
10:34:11.512,29900,1495,0.0,-0.7468487163192385,349.99948177481934
10:34:11.725,30000,1500,0.0,-0.8196937928702575,349.99948177481934
10:34:11.943,30100,1505,0.0,1.2275075768013464,349.99948177481934
10:34:12.158,30200,1510,0.0,1.8925976682211325,349.99948177481934
10:34:12.370,30300,1515,0.0,-0.3689188426771097,349.99948177481934
10:34:12.586,30400,1520,0.0,-0.09773207277450391,349.99948177481934
10:34:12.801,30500,1525,0.0,1.0821670822097138,349.99948177481934
10:34:13.016,30600,1530,0.0,0.966805404879794,349.99948177481934
10:34:13.227,30700,1535,0.0,-0.08545931135618323,349.99948177481934
10:34:13.440,30800,1540,0.0,-0.964397353461679,349.99948177481934
10:34:13.654,30900,1545,0.0,0.5402776158694844,349.99948177481934
10:34:13.869,31000,1550,0.0,1.5008096321609954,349.99948177481934
10:34:14.083,31100,1555,0.0,-1.3127642003957294,349.99948177481934
10:34:14.296,31200,1560,0.0,0.14371262628646342,349.99948177481934
10:34:14.505,31300,1565,0.0,0.009160716888900744,349.99948177481934
10:34:14.717,31400,1570,0.0,1.78750300178404,349.99948177481934
10:34:14.935,31500,1575,0.0,-0.7239081942020595,349.99948177481934
10:34:15.151,31600,1580,0.0,1.8334935090855096,349.99948177481934
10:34:15.359,31700,1585,0.0,-1.665188877951627,349.99948177481934
10:34:15.570,31800,1590,0.0,0.1432254717077921,349.99948177481934
10:34:15.787,31900,1595,0.0,-0.7791624729277551,349.99948177481934
10:34:15.995,32000,1600,0.0,1.8452900095662845,349.99948177481934
10:34:16.202,32100,1605,0.0,0.06487959697453327,349.99948177481934
10:34:16.412,32200,1610,0.0,-1.9748044334649442,349.99948177481934
10:34:16.628,32300,1615,0.0,1.7208789550346633,349.99948177481934
10:34:16.842,32400,1620,0.0,1.8862055630830423,349.99948177481934
10:34:17.049,32500,1625,0.0,-0.22497658560352685,349.99948177481934
10:34:17.259,32600,1630,0.0,-1.7675143944038405,349.99948177481934
10:34:17.473,32700,1635,0.0,-0.29863557793963524,349.99948177481934
10:34:17.690,32800,1640,0.0,1.098779070647121,349.99948177481934
10:34:17.905,32900,1645,0.0,0.4013904441613003,349.99948177481934
10:34:18.120,33000,1650,0.0,1.253155379736929,349.99948177481934
10:34:18.333,33100,1655,0.0,-0.2817667621136306,349.99948177481934
10:34:18.543,33200,1660,0.0,-1.469955928928965,349.99948177481934
10:34:18.760,33300,1665,0.0,-0.7097927350165212,349.99948177481934
10:34:18.975,33400,1670,0.0,-0.2078965220505853,349.99948177481934
10:34:19.195,33500,1675,0.0,-1.0782492833433652,349.99948177481934
10:34:19.413,33600,1680,0.0,-0.6816067469058029,349.99948177481934
10:34:19.626,33700,1685,0.0,0.5472212888653449,349.99948177481934
10:34:19.842,33800,1690,0.0,-1.1498571061387381,349.99948177481934
10:34:20.053,33900,1695,0.0,-1.1413458651415036,349.99948177481934
10:34:20.268,34000,1700,0.0,1.380501192436375,349.99948177481934
10:34:20.483,34100,1705,0.0,-1.428342092351631,349.99948177481934
10:34:20.701,34200,1710,0.0,-1.5337496276897489,349.99948177481934
10:34:20.911,34300,1715,0.0,-0.5933560940770226,349.99948177481934
10:34:21.119,34400,1720,0.0,-1.1784447010309607,349.99948177481934
10:34:21.334,34500,1725,0.0,-1.0565879216866292,349.99948177481934
10:34:21.544,34600,1730,0.0,0.6759114842096414,349.99948177481934
10:34:21.765,34700,1735,0.0,0.0550942725648369,349.99948177481934
10:34:21.980,34800,1740,0.0,1.8358505753865306,349.99948177481934
10:34:22.195,34900,1745,0.0,-0.19126507169042029,349.99948177481934
10:34:22.407,35000,1750,0.0,1.2518856813008568,349.99948177481934
10:34:22.623,35100,1755,0.0,-1.5618890112034949,349.99948177481934
10:34:22.837,35200,1760,0.0,1.6885245516461196,349.99948177481934
10:34:23.054,35300,1765,0.0,1.4663657490539195,349.99948177481934
10:34:23.267,35400,1770,0.0,0.8093639909271046,349.99948177481934
10:34:23.480,35500,1775,0.0,-1.0208915576265523,349.99948177481934
10:34:23.693,35600,1780,0.0,1.5807717483378605,349.99948177481934
10:34:23.908,35700,1785,0.0,1.8601036051560738,349.99948177481934
10:34:24.124,35800,1790,0.0,0.989985388330366,349.99948177481934
10:34:24.339,35900,1795,0.0,-0.0680163493073489,349.99948177481934
10:34:24.550,36000,1800,0.0,-1.1241116954834554,349.99948177481934
10:34:24.766,36100,1805,0.0,-0.2823764126131709,349.99948177481934
10:34:24.979,36200,1810,0.0,-0.18411784205353365,349.99948177481934
10:34:25.197,36300,1815,0.0,0.08938744355697281,349.99948177481934
10:34:25.405,36400,1820,0.0,-1.6318987716003832,349.99948177481934
10:34:25.618,36500,1825,0.0,1.760876107924489,349.99948177481934
10:34:25.833,36600,1830,0.0,0.35836971365909287,349.99948177481934
10:34:26.048,36700,1835,0.0,-1.1070677728642448,349.99948177481934
10:34:26.259,36800,1840,0.0,-0.8437088528194487,349.99948177481934
10:34:26.471,36900,1845,0.0,1.9296536328755183,349.99948177481934
10:34:26.688,37000,1850,0.0,-0.4364947780611823,349.99948177481934
10:34:26.897,37100,1855,0.0,0.12428410885032548,349.99948177481934
10:34:27.107,37200,1860,0.0,-1.8599935318270795,349.99948177481934
10:34:27.316,37300,1865,0.0,-0.7420641558241172,349.99948177481934
10:34:27.523,37400,1870,0.0,0.1870797666341164,349.99948177481934
10:34:27.741,37500,1875,0.0,0.9934276191479947,349.99948177481934
10:34:27.959,37600,1880,0.0,1.8259614264454336,349.99948177481934
10:34:28.180,37700,1885,0.0,-1.1207994270039738,349.99948177481934
10:34:28.388,37800,1890,0.0,1.8434736839080492,349.99948177481934
10:34:28.603,37900,1895,0.0,1.3365348291982122,349.99948177481934
10:34:28.817,38000,1900,0.0,1.2802534337612075,349.99948177481934
10:34:29.033,38100,1905,0.0,-0.45096477734896334,349.99948177481934
10:34:29.244,38200,1910,0.0,1.098143545597344,349.99948177481934
10:34:29.452,38300,1915,0.0,-1.2365908306386895,349.99948177481934
10:34:29.669,38400,1920,0.0,-0.9328915086109797,349.99948177481934
10:34:29.888,38500,1925,0.0,-1.028084498949862,349.99948177481934
10:34:30.102,38600,1930,0.0,-0.7629189477186138,349.99948177481934
10:34:30.310,38700,1935,0.0,-1.2203953393463207,349.99948177481934
